LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;DEBTINC;PAID;ID
16800;23670;41879;DebtCon;Mgr;17;1;0;106.4;0;17;26.697;1;3092
16800;62557;95747;DebtCon;Other;0;0;0;188.19;1;31;35.286;1;3093
16800;16204;27781;HomeImp;Other;1;10;0;190.58;0;9;27.147;0;3094
16800;113021;146222;0;Mgr;5;3;2;123.89;2;65;62.559;0;3095
16800;67049;89729;HomeImp;Other;NA;0;0;286.38;0;20;28.739;1;3096
16800;81820;100366;DebtCon;ProfExe;6;0;1;335.3;NA;41;36.212;1;3097
16800;87300;155500;DebtCon;Other;3;0;0;1154.63;0;0;NA;0;3098
16800;50445;71711;DebtCon;Other;5;0;0;71.23;5;18;40.583;0;3099
16800;73280;103067;DebtCon;Other;1;0;0;140.36;0;17;34.002;1;3100
16800;102838;111319;DebtCon;Office;1;0;0;257.33;0;34;27.577;1;3101
16800;46312;67166;HomeImp;Other;27;0;0;241.51;0;14;26.221;1;3102
16800;50135;93772;DebtCon;ProfExe;5;0;0;126.49;2;21;35.856;1;3103
16800;58193;82942;DebtCon;Other;1;0;0;320.06;3;16;42.846;1;3104
16800;39352;60943;HomeImp;Other;25;0;0;237.76;0;13;25.44;1;3105
16800;144756;183810;DebtCon;Mgr;11;0;0;243.54;0;20;26.734;1;3106
16800;94851;119053;DebtCon;Office;2;0;1;271;1;34;27.009;1;3107
16800;115870;130809;DebtCon;0;15;0;0;177.63;0;17;39.567;1;3108
16900;131002;166859;DebtCon;Office;4;0;0;135.86;0;20;28.152;1;3109
16900;NA;51549;DebtCon;Office;1;0;0;75.41;1;8;40.628;1;3110
16900;30856;56961;HomeImp;Other;11;0;0;116.82;1;10;20.345;1;3111
16900;71672;96677;DebtCon;Other;1;0;0;153.79;0;30;35.328;1;3112
16900;47129;62342;DebtCon;Other;15;0;0;290.15;0;21;30.319;1;3113
16900;31143;75125;HomeImp;Other;NA;1;0;237.18;0;49;42.132;1;3114
16900;63800;85000;DebtCon;Other;2;0;6;127.8;2;33;NA;0;3115
16900;73128;101683;DebtCon;Sales;26;0;0;254.19;0;45;38.512;0;3116
16900;66812;90973;HomeImp;Office;9;NA;NA;108.01;0;10;37.469;1;3117
16900;68940;88264;DebtCon;Office;0;0;0;166.11;0;25;24.955;1;3118
16900;67111;96985;HomeImp;ProfExe;21;0;0;233.78;1;23;37.325;1;3119
16900;116357;209364;DebtCon;Other;4;0;0;221.13;0;16;27.9;1;3120
16900;53252;89720;DebtCon;Office;29;0;0;204.59;0;22;33.016;1;3121
16900;88143;115365;DebtCon;Other;19;0;0;282.07;0;16;24.963;1;3122
16900;43643;80639;DebtCon;Mgr;3;0;0;128.58;1;8;28.896;1;3123
16900;61847;91671;DebtCon;ProfExe;9;0;0;202.05;0;20;21.348;1;3124
16900;78455;121450;0;0;NA;NA;NA;NA;NA;NA;33.742;1;3125
16900;17988;137328;DebtCon;Other;9;0;0;360.15;0;10;41.902;1;3126
16900;102108;117650;DebtCon;Other;9;0;0;279.11;1;19;29.645;1;3127
17000;73644;107086;DebtCon;ProfExe;0;0;0;280.45;2;20;37.772;1;3128
17000;125257;161009;DebtCon;Office;3;0;0;129.76;1;21;27.637;1;3129
17000;10866;171952;HomeImp;Mgr;24;0;0;79.99;2;21;29.847;1;3130
17000;NA;NA;HomeImp;0;1;0;0;111.24;0;21;31.363;0;3131
17000;70039;100993;HomeImp;ProfExe;7;0;0;261.91;1;11;36.564;1;3132
17000;54218;75000;DebtCon;Mgr;5;1;0;177.5;6;35;NA;0;3133
17000;51682;67688;HomeImp;Office;2;0;0;135.19;0;18;33.051;1;3134
17000;83248;95886;DebtCon;ProfExe;8;0;2;349.43;NA;41;36.06;1;3135
17000;97713;164869;0;Other;NA;0;NA;253.48;NA;23;36.452;1;3136
17000;125728;159770;DebtCon;Mgr;NA;0;0;228.42;0;18;37.008;1;3137
17000;31772;60289;HomeImp;ProfExe;6;0;0;189.24;0;13;31.126;1;3138
17000;134689;158661;DebtCon;Mgr;NA;0;0;227.4;0;19;36.426;1;3139
17000;86341;133564;DebtCon;ProfExe;15;0;0;307.67;0;18;28.368;1;3140
17000;66894;75360;DebtCon;0;8;NA;NA;NA;NA;NA;25.26;1;3141
17000;27088;166437;HomeImp;Self;7;0;0;306.67;0;27;26.157;1;3142
17000;70085;81598;DebtCon;Office;7;0;0;117.2;1;20;21.982;1;3143
17000;97438;158780;DebtCon;Mgr;0;0;0;210.91;1;18;38.797;1;3144
17000;45671;64516;HomeImp;Other;27;0;0;246.18;0;13;25.701;1;3145
17000;6778;60065;DebtCon;Sales;0;0;0;326.52;0;5;38.837;1;3146
17000;26228;60979;HomeImp;ProfExe;7;0;0;188.25;0;13;29.629;1;3147
17000;63450;92816;0;ProfExe;10;0;0;NA;1;16;25.719;1;3148
17000;54780;93091;DebtCon;ProfExe;4;0;0;115.38;1;21;37.509;1;3149
17000;73184;96889;DebtCon;Mgr;0;0;0;71.95;0;16;28.004;1;3150
17000;60483;85015;HomeImp;ProfExe;4;0;0;116.53;0;12;27.299;1;3151
17000;52663;82000;0;0;NA;NA;NA;NA;NA;NA;NA;0;3152
17000;36420;54375;DebtCon;Other;1;1;0;77.7;1;18;NA;0;3153
17000;53058;74000;DebtCon;Other;17;1;0;204.93;1;21;NA;1;3154
17000;23200;85000;DebtCon;ProfExe;9;0;0;149.07;1;21;NA;1;3155
17000;47000;112720;DebtCon;ProfExe;16;0;0;257.7;0;20;NA;1;3156
17000;86000;119600;DebtCon;ProfExe;12;NA;NA;137.47;NA;25;NA;1;3157
17000;12613;85000;DebtCon;Other;21;0;0;226.37;3;41;NA;1;3158
17000;152900;191146;DebtCon;Other;7.5;0;0;NA;2;16;NA;1;3159
17000;55820;88683;DebtCon;Office;0.5;0;0;74.03;0;23;NA;1;3160
17000;74910;112375;DebtCon;Office;41;0;0;95.2;3;28;NA;0;3161
17000;87600;110000;DebtCon;Other;0.4;6;0;180.57;2;46;NA;0;3162
17000;52700;78000;DebtCon;Other;2;0;0;62.9;0;10;NA;0;3163
17000;61000;127000;DebtCon;Mgr;9;0;5;256.7;0;40;NA;0;3164
17000;62755;81180;DebtCon;ProfExe;19;2;0;134.93;2;28;NA;0;3165
17000;56800;82000;DebtCon;ProfExe;22;0;5;320.6;4;28;NA;0;3166
17000;89600;115000;DebtCon;Self;20;NA;3;99.27;0;23;NA;0;3167
17000;48000;69000;DebtCon;Office;25;0;0;351.03;3;24;NA;0;3168
17000;43000;63500;DebtCon;Other;8;0;0;46.67;3;11;NA;0;3169
17000;118822;208429;DebtCon;Other;3;0;0;206.74;0;16;25.874;1;3170
17000;96065;116416;DebtCon;Other;14;0;0;125.67;2;8;34.756;1;3171
17000;97517;141718;DebtCon;Office;2;NA;NA;128.42;3;15;31.166;1;3172
17000;51018;108148;HomeImp;Office;0;NA;2;114.95;0;23;40.241;1;3173
17000;170636;188899;DebtCon;0;1;4;0;67.41;1;13;44.752;0;3174
17000;98451;138012;DebtCon;Office;3;NA;NA;120.24;2;15;33.954;1;3175
17000;82662;111357;DebtCon;Mgr;17;0;0;252.31;4;30;37.316;1;3176
17000;108154;134103;DebtCon;Other;1;0;0;279.36;0;46;39.677;1;3177
17000;25638;128433;DebtCon;Other;10;0;0;367.66;0;9;39.107;1;3178
17100;56791;94396;DebtCon;ProfExe;7;0;0;110.29;1;21;36.107;1;3179
17100;48471;71546;DebtCon;ProfExe;5;0;1;254.1;3;32;29.819;1;3180
17100;19126;88969;DebtCon;Other;21;0;0;225.71;2;41;38.896;1;3181
17100;NA;96036;DebtCon;Office;27;0;0;327;0;15;12.499;1;3182
17100;100082;119585;DebtCon;ProfExe;1;0;0;147.92;0;29;34.734;1;3183
17100;22162;128989;DebtCon;Other;11;0;0;368;0;9;40.641;1;3184
17100;53983;73688;DebtCon;Other;5;NA;NA;95.52;0;9;36.92;1;3185
17100;123463;160487;DebtCon;Office;4;0;0;155.3;0;21;25.704;1;3186
17100;49951;111291;HomeImp;Office;1;NA;2;151.1;1;23;39.487;1;3187
17100;74922;91187;DebtCon;Mgr;0;0;0;80.58;0;16;26.768;1;3188
17100;59123;94247;DebtCon;Office;0;0;0;70.02;0;22;37.195;1;3189
17100;46953;69086;DebtCon;ProfExe;6;0;0;165.63;2;11;29.249;1;3190
17100;43085;68758;DebtCon;Other;7;0;1;103.68;3;49;30.354;1;3191
17100;92853;130864;DebtCon;Mgr;6;NA;NA;244.73;3;41;37.493;1;3192
17100;32134;69131;DebtCon;Other;3;0;0;209.2;0;6;38.633;0;3193
17100;54598;115838;DebtCon;ProfExe;14;0;0;247.3;0;20;25.632;1;3194
17100;NA;60781;0;0;8;0;0;101.01;0;14;27.72;1;3195
17100;27842;74459;HomeImp;Other;NA;0;0;248.72;0;49;44.552;1;3196
17100;104652;169076;0;Other;NA;1;NA;270.58;NA;23;38.465;1;3197
17100;117337;131575;DebtCon;0;16;0;0;177.63;0;17;39.176;1;3198
17100;91502;113251;DebtCon;Other;18;0;0;289.95;0;16;24.458;1;3199
17200;51352;64386;DebtCon;Mgr;27;0;0;295.96;1;17;36.787;1;3200
17200;62514;96633;HomeImp;ProfExe;25;1;0;224.76;1;24;36.702;1;3201
17200;59698;89715;0;ProfExe;9;0;0;NA;1;16;23.346;1;3202
17200;94937;133859;DebtCon;Mgr;6;NA;NA;248.16;2;42;36.791;1;3203
17200;6126;88603;HomeImp;Other;13;0;1;287.26;0;23;30.099;1;3204
17200;7044;57831;DebtCon;Sales;0;0;0;330.97;0;6;37.943;1;3205
17200;103519;118074;DebtCon;Other;0;0;0;102.68;1;21;41.418;1;3206
17200;89507;121047;DebtCon;Other;14;0;0;118.87;1;9;34.603;1;3207
17200;52011;65800;DebtCon;Other;7;0;1;120.32;2;48;30.557;1;3208
17200;11950;170000;HomeImp;Mgr;22;0;0;77.28;1;20;28.822;1;3209
17200;43996;79419;DebtCon;Mgr;5;0;0;140.97;0;9;28.662;1;3210
17200;33073;85654;DebtCon;ProfExe;7;0;0;163.39;1;20;28.275;1;3211
17200;50742;71000;DebtCon;Other;15;0;0;NA;0;0;NA;0;3212
17200;39316;66978;DebtCon;0;4;0;0;99.99;1;10;26.437;1;3213
17200;74402;NA;DebtCon;ProfExe;13;0;1;115.35;4;34;41.359;0;3214
17200;62108;NA;DebtCon;Office;21;0;0;174.4;1;21;34.539;0;3215
17200;48999;76544;DebtCon;ProfExe;5;0;0;240.52;3;31;32.842;1;3216
17200;35116;60489;DebtCon;Other;17;0;0;106.49;1;18;38.806;1;3217
17200;85977;109238;HomeImp;ProfExe;3;0;0;115.56;1;25;38.949;1;3218
17200;45900;68126;HomeImp;Office;4;0;0;111.13;0;17;34.179;1;3219
17200;52276;69860;DebtCon;Office;0;0;0;180.93;0;25;30.588;1;3220
17200;53849;102326;HomeImp;Other;1;0;3;57.17;1;9;39.991;1;3221
17200;90567;118761;DebtCon;Other;14;0;0;139.34;2;9;34.785;1;3222
17200;99204;119490;DebtCon;Other;9;0;0;296.21;1;18;30.301;1;3223
17200;48427;66082;DebtCon;Mgr;29;0;0;283.85;1;16;38.394;1;3224
17200;62840;92946;HomeImp;ProfExe;5;0;0;133.16;0;11;27.504;1;3225
17200;17234;43310;0;Office;1;0;0;215.61;0;15;38.319;1;3226
17200;55254;118718;DebtCon;ProfExe;15;0;0;276.91;0;20;26.696;1;3227
17200;27230;82319;HomeImp;Other;NA;0;0;249.22;1;50;43.757;1;3228
17300;40280;66319;DebtCon;0;4;0;0;101.33;2;9;27.976;1;3229
17300;91132;110440;DebtCon;ProfExe;10;0;0;147.55;2;19;36.427;1;3230
17300;51185;65537;DebtCon;Other;6;0;1;129.84;3;49;29.312;1;3231
17300;35070;63862;DebtCon;Other;16;0;0;125.13;1;17;37.937;1;3232
17300;79412;114906;DebtCon;Mgr;17;0;0;247.36;4;30;36.536;1;3233
17300;73000;95000;DebtCon;Other;5;2;1;90.3;6;30;NA;0;3234
17300;99064;156306;HomeImp;ProfExe;4;0;0;90.45;0;16;35.75;1;3235
17300;44031;79187;DebtCon;Other;0;NA;1;299.71;1;10;35.987;1;3236
17300;20798;37980;0;Office;2;0;0;219.31;0;16;37.763;1;3237
17300;90768;116052;DebtCon;Other;13;0;0;120.24;2;9;35.811;1;3238
17300;65444;91244;DebtCon;ProfExe;8;0;0;202.05;0;19;21.573;1;3239
17300;65136;83847;DebtCon;Office;6;0;0;127.1;0;20;24.518;1;3240
17300;110614;137552;DebtCon;ProfExe;6;0;0;85.23;0;13;31.344;1;3241
17300;73503;91842;DebtCon;Other;0;0;6;142.33;1;32;46.902;0;3242
17300;91350;107834;HomeImp;ProfExe;3;0;0;118.13;0;24;37.611;1;3243
17300;65077;91991;DebtCon;Other;0;2;3;114.02;2;26;35.908;1;3244
17300;96138;124066;DebtCon;Office;1;NA;2;271.78;0;30;40.405;1;3245
17300;32736;49100;DebtCon;ProfExe;4;0;0;262.95;0;34;38.563;1;3246
17300;57358;71617;DebtCon;Office;0;0;0;194.29;0;25;30.538;1;3247
17300;51107;64135;HomeImp;Office;4;0;0;115;0;17;32.251;1;3248
17300;48132;78889;DebtCon;Mgr;4;0;0;133.17;0;8;28.298;1;3249
17400;NA;48971;DebtCon;Other;NA;NA;NA;345.01;NA;17;32.474;1;3250
17400;77350;101271;DebtCon;Other;0;0;0;148.92;1;18;34.387;1;3251
17400;61035;90434;HomeImp;ProfExe;4;0;0;113.64;0;12;25.357;1;3252
17400;58941;88470;HomeImp;ProfExe;4;0;0;123.26;0;12;25.558;1;3253
17400;62824;82243;DebtCon;Other;5;NA;NA;109.48;0;7;34.818;1;3254
17400;25859;43684;DebtCon;Mgr;16;1;0;95.36;1;17;27.108;1;3255
17400;24687;37391;0;Office;2;0;0;217.74;0;16;38.251;1;3256
17400;43110;73614;DebtCon;Mgr;1;0;0;114.29;1;8;26.379;1;3257
17400;11147;166496;HomeImp;Mgr;23;0;0;73.47;1;19;29.532;1;3258
17400;42876;66085;DebtCon;Mgr;26;0;0;281.58;1;16;38.028;1;3259
17400;45861;61256;DebtCon;Other;7;0;0;132.02;3;48;30.187;1;3260
17400;54161;75500;DebtCon;Office;4;0;0;23.33;5;11;NA;0;3261
17400;44479;78121;DebtCon;Mgr;1;0;0;117.32;0;9;27.134;1;3262
17400;97072;155146;DebtCon;Mgr;0;0;0;204.17;0;19;40.508;1;3263
17400;96590;112115;DebtCon;Other;0;6;0;178.66;2;46;41.118;0;3264
17400;113890;135146;DebtCon;0;16;0;0;174.1;1;17;37.634;1;3265
17400;49765;66782;DebtCon;Mgr;27;0;0;272.59;1;16;39.383;1;3266
17400;25844;83229;HomeImp;Other;NA;0;0;247.76;0;50;43.701;1;3267
17400;123579;168243;DebtCon;Office;4;0;0;146.35;0;20;26.604;1;3268
17400;166345;202989;DebtCon;ProfExe;10;0;0;276.07;0;37;24.357;1;3269
17400;55575;78661;DebtCon;Other;17;1;0;198.99;1;20;38.991;1;3270
17400;102228;115898;DebtCon;ProfExe;0;0;0;144.2;0;30;35.114;1;3271
17400;56111;114521;HomeImp;Office;2;NA;2;154.86;1;24;38.695;1;3272
17400;64163;84948;HomeImp;ProfExe;12;0;2;172.71;0;13;27.98;1;3273
17400;79623;113658;DebtCon;Other;0;0;2;212.13;2;25;35.107;0;3274
17500;92986;114276;DebtCon;Other;13;0;0;116.96;2;8;36.251;1;3275
17500;99853;163401;DebtCon;Mgr;0;0;0;208.46;1;18;37.829;1;3276
17500;17889;94453;DebtCon;Other;19;0;0;244.36;2;41;35.745;1;3277
17500;101354;117209;DebtCon;ProfExe;1;0;0;136.16;0;30;36.852;1;3278
17500;133243;154513;DebtCon;Mgr;NA;0;0;217.04;0;18;37.463;1;3279
17500;76100;98500;DebtCon;Other;5;10;1;59.83;5;16;NA;0;3280
17500;49968;68025;HomeImp;Office;3;0;0;126.08;0;18;34.109;1;3281
17500;73071;94267;DebtCon;Office;1;0;0;160.45;3;19;32.277;1;3282
17500;153839;194027;DebtCon;Other;7;0;0;NA;1;15;29.114;1;3283
17500;51102;69532;DebtCon;Other;5;0;0;108.32;2;49;31.496;1;3284
17500;100642;138550;DebtCon;Office;3;NA;NA;115.08;3;16;32.176;1;3285
17500;110603;142000;DebtCon;Other;1;1;0;163.07;3;25;NA;0;3286
17500;56647;78000;DebtCon;ProfExe;11;3;2;92.3;7;29;NA;0;3287
17500;68000;133015;DebtCon;Office;19;1;1;177.5;5;21;NA;0;3288
17500;46636;72908;DebtCon;Other;7;0;0;110.23;3;15;41.512;1;3289
17500;90221;113564;DebtCon;Other;19;0;0;265.18;1;17;27.029;1;3290
17500;85183;108948;HomeImp;ProfExe;4;0;0;125.11;1;25;37.103;1;3291
17500;61524;87188;HomeImp;ProfExe;3;0;0;115.81;1;13;25.402;1;3292
17500;91000;116000;DebtCon;ProfExe;0.5;0;0;188.73;3;26;NA;0;3293
17500;87294;114031;DebtCon;Other;15;0;0;147.1;2;8;34.468;1;3294
17500;103562;130613;DebtCon;Other;1;0;0;288.01;0;47;39.358;1;3295
17500;102858;138977;DebtCon;Office;2;NA;NA;100.28;2;15;31.669;1;3296
17500;23288;94904;DebtCon;ProfExe;8;0;0;145.12;0;20;29.675;1;3297
17600;39057;50933;DebtCon;ProfExe;6;0;0;239.2;1;35;39.301;1;3298
17600;53707;80407;DebtCon;Other;17;1;0;185.98;0;21;36.494;1;3299
17600;NA;96188;0;Other;NA;0;0;181.3;0;9;30.879;1;3300
17600;56090;103992;HomeImp;Other;1;0;2;46.88;1;10;39.082;1;3301
17600;62996;86817;HomeImp;ProfExe;12;0;1;152.78;0;14;29.204;1;3302
17600;73354;96526;DebtCon;Other;0;0;0;147.13;1;18;33.052;1;3303
17600;72232;103081;DebtCon;Other;1;0;0;143.97;0;18;36.31;1;3304
17600;79122;96116;DebtCon;Other;1;0;0;152.44;1;18;35.59;1;3305
17600;76043;95605;DebtCon;Other;3;2;1;85.04;6;30;47.84;0;3306
17600;44571;66088;HomeImp;Office;2;0;0;126.09;0;17;30.872;1;3307
17600;NA;45119;DebtCon;Other;NA;NA;NA;354.74;NA;17;34.495;1;3308
17600;29201;41396;DebtCon;Mgr;19;0;0;89.2;1;16;23.935;1;3309
17600;67285;90816;DebtCon;Other;1;1;2;104.59;2;25;35.592;1;3310
17600;64857;82449;DebtCon;Other;1;0;0;312.88;3;15;43.479;1;3311
17600;59347;68667;DebtCon;Office;0;0;0;185.27;0;25;30.052;1;3312
17600;71983;97939;DebtCon;Office;1;0;0;144.37;3;19;29.809;1;3313
17600;106381;134476;DebtCon;Other;0;0;0;294.07;0;47;38.582;1;3314
17600;62198;101183;HomeImp;ProfExe;21;0;0;230.72;1;23;39.14;1;3315
17600;71366;87862;DebtCon;Office;5;0;0;116.8;0;20;23.4;1;3316
17600;39063;54561;DebtCon;Other;17;0;0;107.94;1;17;38.919;1;3317
17600;48487;65665;DebtCon;Other;6;0;0;100.17;2;15;43.77;1;3318
17600;NA;66000;0;0;7;0;0;111.79;0;14;27.091;1;3319
17600;88661;114922;DebtCon;Other;13;0;0;152.75;1;7;36.766;1;3320
17600;61093;97551;DebtCon;Office;0;0;0;75.06;0;22;35.563;1;3321
17700;10847;94611;HomeImp;Other;14;0;1;271.4;0;22;27.283;1;3322
17700;17480;41055;0;Office;1;0;0;196.13;0;15;37.924;1;3323
17700;64964;88856;DebtCon;Office;5;0;0;114.67;0;19;21.933;1;3324
17700;111612;128416;DebtCon;0;14;0;0;169.73;0;17;39.771;1;3325
17700;93302;116668;DebtCon;Other;20;0;0;283.04;0;16;25.226;1;3326
17700;50886;106673;HomeImp;Other;2;0;2;57.09;1;10;40.859;1;3327
17700;60260;90196;HomeImp;ProfExe;11;0;1;177.85;0;14;29.607;1;3328
17700;36253;57420;DebtCon;ProfExe;3;0;0;267.78;1;34;37.935;1;3329
17700;NA;56402;DebtCon;Office;3;0;0;91.05;2;8;38.686;1;3330
17700;107395;133433;DebtCon;ProfExe;6;0;0;96.16;0;13;27.592;1;3331
17700;71399;96588;HomeImp;ProfExe;7;0;0;83.6;0;16;33.627;1;3332
17700;98476;136319;DebtCon;Office;2;NA;NA;110.74;3;16;32.221;1;3333
17700;85150;113104;DebtCon;ProfExe;11;0;0;148.07;2;19;38.963;1;3334
17700;58016;76416;DebtCon;Office;4;0;0;28.01;5;10;41.463;0;3335
17700;47064;71698;DebtCon;ProfExe;3;0;0;244.52;3;32;30.403;1;3336
17700;NA;55796;DebtCon;Office;1;0;0;85.18;2;8;40.209;1;3337
17700;56375;90435;DebtCon;Office;0;0;0;70.23;0;23;36.023;1;3338
17700;72911;97317;DebtCon;Mgr;1;0;0;82.4;0;17;25.329;1;3339
17700;82302;111228;HomeImp;ProfExe;4;0;0;118.46;0;25;37.161;1;3340
17800;61494;85864;DebtCon;Other;2;0;0;303.84;3;15;40.246;1;3341
17800;38770;64357;DebtCon;Other;17;0;0;282.94;0;21;27.979;1;3342
17800;39686;67246;DebtCon;0;5;0;0;114.18;1;10;27.576;1;3343
17800;83080;108348;HomeImp;ProfExe;1;0;0;132.61;0;25;36.459;1;3344
17800;NA;95639;0;Other;NA;0;0;179.85;1;9;33.142;1;3345
17800;107736;113100;DebtCon;Other;1;0;0;135.12;2;20;38.937;1;3346
17800;56956;74305;DebtCon;Office;0;0;0;187.18;0;24;31.817;1;3347
17800;60611;89943;DebtCon;Office;29;0;0;208.47;0;21;30.813;1;3348
17800;58942;91483;HomeImp;ProfExe;5;0;0;123.74;0;13;28.156;1;3349
17800;68889;85642;DebtCon;Other;0;2;2;105.77;2;25;34.63;1;3350
17800;100277;163702;0;Other;NA;1;NA;256.85;NA;24;36.354;1;3351
17800;51689;115660;DebtCon;ProfExe;16;0;0;270.04;0;19;27.467;1;3352
17800;137169;182280;DebtCon;Mgr;12;0;0;241.38;0;21;28.846;1;3353
17800;13839;171378;HomeImp;Mgr;23;0;0;86.7;2;21;31.36;1;3354
17800;13660;173360;HomeImp;Mgr;23;0;0;78.84;2;21;30.063;1;3355
17800;8642;88369;HomeImp;Other;13;0;0;265.02;0;22;26.481;1;3356
17800;36902;57622;HomeImp;Other;9;0;0;121.88;0;10;19.142;1;3357
17800;54003;116434;DebtCon;ProfExe;18;0;0;268.72;0;19;24.252;1;3358
17800;69306;94504;HomeImp;ProfExe;7;0;0;85.85;0;15;32.294;1;3359
17800;56432;157665;DebtCon;ProfExe;20;0;0;238.17;0;27;20.079;1;3360
17800;44326;79651;DebtCon;ProfExe;4;0;0;246.8;3;32;32.509;1;3361
17900;70046;135917;DebtCon;Self;1;1;2;138.01;0;16;38.289;0;3362
17900;37265;53214;DebtCon;ProfExe;2;0;0;259.96;0;34;39.832;1;3363
17900;62697;89848;DebtCon;Office;7;0;0;113.06;0;19;24.072;1;3364
17900;72501;94488;DebtCon;Office;1;0;0;162.39;3;19;29.961;1;3365
17900;97335;167384;0;Other;NA;0;NA;250.49;NA;24;39.156;1;3366
17900;63559;81536;HomeImp;ProfExe;13;0;3;176.87;0;13;26.19;1;3367
17900;66823;91680;DebtCon;Mgr;0;0;0;89.44;0;18;27.711;1;3368
17900;38233;63578;DebtCon;0;6;1;0;79.12;2;9;26.519;1;3369
17900;70444;95860;HomeImp;Office;7;NA;NA;95.68;0;11;38.143;1;3370
17900;96450;135822;HomeImp;ProfExe;6;0;1;90.3;6;5;NA;0;3371
17900;102054;143103;DebtCon;Office;5;NA;NA;125.86;2;16;32.847;1;3372
17900;56273;111507;HomeImp;Office;1;NA;2;123.02;1;23;39.491;1;3373
17900;51080;92051;HomeImp;Mgr;10;0;0;117.09;0;31;42.373;0;3374
17900;46342;68029;DebtCon;Mgr;26;1;0;279.01;1;17;36.073;1;3375
17900;110332;130756;DebtCon;Other;2;0;1;288.66;1;47;41.946;1;3376
17900;68779;98623;DebtCon;Mgr;1;0;0;83.86;0;17;26.406;1;3377
17900;NA;31953;HomeImp;Other;10;0;1;74.43;1;2;29.976;0;3378
18000;68000;98898;DebtCon;Office;10;0;0;206.97;2;13;NA;1;3379
18000;49255;61752;DebtCon;Other;8;0;0;122.06;3;49;30.034;1;3380
18000;62216;85503;DebtCon;Other;3;0;0;307.25;2;15;41.439;1;3381
18000;97523;130166;DebtCon;Mgr;5;NA;NA;247.97;3;42;40.592;1;3382
18000;63508;94991;DebtCon;Office;1;0;0;155.88;0;25;23.586;1;3383
18000;65836;100292;HomeImp;ProfExe;22;0;0;237.1;0;24;36.338;1;3384
18000;NA;53365;DebtCon;Other;NA;NA;NA;340.46;NA;17;30.576;1;3385
18000;72152;102671;HomeImp;ProfExe;7;0;0;84.64;0;16;32.887;1;3386
18000;88509;112933;DebtCon;ProfExe;4;0;0;150.8;1;21;23.201;1;3387
18000;84824;115146;DebtCon;Other;21;0;0;293.98;0;16;27.098;1;3388
18000;23252;50750;DebtCon;ProfExe;16;0;0;180.6;1;20;NA;1;3389
18000;46865;61266;DebtCon;0;5;0;0;102.59;2;9;26.354;1;3390
18000;105000;172500;DebtCon;Office;6;0;0;219.17;4;24;NA;1;3391
18000;23000;46000;DebtCon;Other;0.2;NA;NA;312.53;NA;25;NA;1;3392
18000;7051;66200;DebtCon;Office;NA;0;0;250.57;0;22;NA;1;3393
18000;88000;131300;DebtCon;Mgr;14;0;0;179.57;2;26;NA;1;3394
18000;124000;195000;HomeImp;ProfExe;13;0;0;202.9;0;22;NA;1;3395
18000;94554;119000;HomeImp;Mgr;1;0;1;308.47;1;20;NA;1;3396
18000;90000;120600;DebtCon;Office;25;0;0;272.93;3;17;NA;1;3397
18000;45000;68500;DebtCon;ProfExe;10;0;0;190.8;1;42;NA;1;3398
18000;56000;78000;DebtCon;0;4;0;0;108.53;0;16;NA;1;3399
18000;62000;160800;HomeImp;ProfExe;15;0;0;129.83;1;11;NA;0;3400
18000;12900;21500;HomeImp;Office;5;3;0;109.57;0;33;NA;0;3401
18000;57988;86970;DebtCon;Other;16;0;0;165.33;2;14;NA;0;3402
18000;99401;140000;DebtCon;Other;8.9;2;0;150.1;3;20;NA;0;3403
18000;39005;60000;DebtCon;Other;10;2;0;112.63;5;5;NA;0;3404
18000;47000;69000;DebtCon;Other;6;3;2;110.63;2;24;NA;0;3405
18000;52301;79959;DebtCon;Other;1;NA;1;290.28;0;9;37.164;1;3406
18000;55169;114786;HomeImp;Office;2;NA;2;120.15;0;24;37.548;1;3407
18000;100822;118817;DebtCon;ProfExe;0;0;0;126.43;0;30;37.877;1;3408
18000;48724;72654;DebtCon;Other;7;0;0;62.09;0;4;31.57;0;3409
18000;161413;196860;DebtCon;Other;7;0;0;NA;2;16;30.778;1;3410
18000;90275;135792;DebtCon;Mgr;13;0;0;178.66;1;26;33.337;1;3411
18000;74162;89823;DebtCon;Other;0;2;1;121.76;1;26;34.025;1;3412
18000;114000;147140;DebtCon;Other;5;0;0;122.73;2;13;NA;0;3413
18000;50409;78404;DebtCon;ProfExe;9;0;0;191.28;0;42;39.483;1;3414
18000;54196;71412;DebtCon;ProfExe;10;0;0;189.87;1;42;37.352;1;3415
18000;41814;62845;HomeImp;Other;27;0;0;244.88;0;14;23.537;1;3416
18000;NA;97026;0;Other;NA;0;0;182.6;1;9;30.676;1;3417
18000;107546;176314;DebtCon;Office;6;0;0;218.02;3;23;40.152;1;3418
18100;81916;104048;DebtCon;Other;0;0;0;154.43;0;18;33.678;1;3419
18100;144692;183630;DebtCon;Mgr;11;0;0;256.21;0;21;27.384;1;3420
18100;53524;102133;HomeImp;Other;0;0;3;52.94;1;9;40.617;1;3421
18100;46145;72200;DebtCon;ProfExe;11;0;0;178.19;0;42;40.574;1;3422
18100;23590;215548;DebtCon;Mgr;10;7;2;136.53;10;41;33.272;0;3423
